reactionId	parameterId	parameterScale	lowerBound	upperBound	nominalValue	estimate
vD44	kD44_1	lin	595.0	595.0	595.0	0
vD45	kD45_1	lin	357.0	357.0	357.0	0
vD46	kD46_1	lin	357.0	357.0	357.0	0
vD47	kD47_1	lin	491.0	491.0	491.0	0
vD48	kD48_1	lin	491.0	491.0	491.0	0
vD49	kD49_1	lin	1030.0	1030.0	1030.0	0
vD50	kD50_1	lin	1030.0	1030.0	1030.0	0
vD51	kD51_1	lin	381.0	381.0	381.0	0
vD52	kD52_1	lin	381.0	381.0	381.0	0
vD53	kD53_1	lin	239.0	239.0	239.0	0
vD54	kD54_1	lin	239.0	239.0	239.0	0
vD55	kD55_1	lin	399.0	399.0	399.0	0
vD56	kD56_1	lin	399.0	399.0	399.0	0
vD57	kD57_1	lin	153.0	153.0	153.0	0
vD58	kD58_1	lin	153.0	153.0	153.0	0
vD59	kD59_1	lin	0.0	0.0	0.0	0
vD60	kD60_1	lin	0.0	0.0	0.0	0
vD61	kD61_1	lin	0.0	0.0	0.0	0
vD62	kD62_1	lin	0.0	0.0	0.0	0
vD63	kD63_1	lin	5e-05	5e-05	5e-05	0
vD64	kD64_1	lin	1e-05	1e-05	1e-05	0
vD65	kD65_1	lin	1e-05	1e-05	1e-05	0
vD66	kD66_1	lin	1e-06	1e-06	1e-06	0
vD66	kD66_2	lin	0.005	0.005	0.005	0
vD66	kD66_3	lin	0.0	0.0	0.0	0
vD66	kD66_4	lin	5000.0	5000.0	5000.0	0
vD66	kD66_5	lin	5.0	5.0	5.0	0
vD66	kD66_6	lin	20.0	20.0	20.0	0
vC1	kC1_1	lin	0.0	0.0	0.0	0
vC2	kC2_1	lin	2.36e-06	2.36e-06	2.36e-06	0
vC3	kC3_1	lin	0.00236	0.00236	0.00236	0
vC4	kC4_1	lin	0.0104	0.0104	0.0104	0
vC4	kC4_2	lin	10.0	10.0	10.0	0
vC5	kC5_1	lin	0.944	0.944	0.944	0
vC5	kC5_2	lin	10.0	10.0	10.0	0
vC6	kC6_1	lin	4.72e-05	4.72e-05	4.72e-05	0
vC7	kC7_1	lin	0.00472	0.00472	0.00472	0
vC7	kC7_2	lin	10.0	10.0	10.0	0
vC8	kC8_1	lin	0.944	0.944	0.944	0
vC8	kC8_2	lin	10.0	10.0	10.0	0
vC9	kC9_1	lin	1.18e-06	1.18e-06	1.18e-06	0
vC10	kC10_1	lin	0.00236	0.00236	0.00236	0
vC11	kC11_1	lin	0.000283	0.000283	0.000283	0
vC12	kC12_1	lin	0.000189	0.000189	0.000189	0
vC13	kC13_1	lin	0.0	0.0	0.0	0
vC14	kC14_1	lin	0.0189	0.0189	0.0189	0
vC14	kC14_2	lin	500.0	500.0	500.0	0
vC15	kC15_1	lin	0.354	0.354	0.354	0
vC15	kC15_2	lin	500.0	500.0	500.0	0
vC16	kC16_1	lin	9.44e-06	9.44e-06	9.44e-06	0
vC17	kC17_1	lin	0.00519	0.00519	0.00519	0
vC18	kC18_1	lin	0.0	0.0	0.0	0
vC19	kC19_1	lin	8.26e-06	8.26e-06	8.26e-06	0
vC19	kC19_2	lin	150.0	150.0	150.0	0
vC20	kC20_1	lin	0.000472	0.000472	0.000472	0
vC21	kC21_1	lin	2.36	2.36	2.36	0
vC21	kC21_2	lin	10.0	10.0	10.0	0
vC22	kC22_1	lin	2.36e-05	2.36e-05	2.36e-05	0
vC23	kC23_1	lin	0.0944	0.0944	0.0944	0
vC23	kC23_2	lin	10.0	10.0	10.0	0
vC24	kC24_1	lin	0.472	0.472	0.472	0
vC24	kC24_2	lin	10.0	10.0	10.0	0
vC25	kC25_1	lin	7.08e-06	7.08e-06	7.08e-06	0
vC26	kC26_1	lin	0.000708	0.000708	0.000708	0
vC27	kC27_1	lin	0.0	0.0	0.0	0
vC28	kC28_1	lin	9.44e-06	9.44e-06	9.44e-06	0
vC28	kC28_2	lin	200.0	200.0	200.0	0
vC29	kC29_1	lin	0.000472	0.000472	0.000472	0
vC30	kC30_1	lin	1.42	1.42	1.42	0
vC30	kC30_2	lin	200.0	200.0	200.0	0
vC30	kC30_3	lin	10.0	10.0	10.0	0
vC31	kC31_1	lin	0.00661	0.00661	0.00661	0
vC31	kC31_2	lin	50.0	50.0	50.0	0
vC31	kC31_3	lin	10.0	10.0	10.0	0
vC32	kC32_1	lin	0.00944	0.00944	0.00944	0
vC32	kC32_2	lin	10.0	10.0	10.0	0
vC33	kC33_1	lin	9.44e-06	9.44e-06	9.44e-06	0
vC34	kC34_1	lin	0.000472	0.000472	0.000472	0
vC35	kC35_1	lin	0.0	0.0	0.0	0
vC36	kC36_1	lin	0.519	0.519	0.519	0
vC36	kC36_2	lin	50.0	50.0	50.0	0
vC36	kC36_3	lin	40.0	40.0	40.0	0
vC37	kC37_1	lin	2.36e-05	2.36e-05	2.36e-05	0
vC38	kC38_1	lin	0.0	0.0	0.0	0
vC39	kC39_1	lin	0.378	0.378	0.378	0
vC39	kC39_2	lin	1.0	1.0	1.0	0
vC39	kC39_3	lin	0.01	0.01	0.01	0
vC39	kC39_4	lin	10.0	10.0	10.0	0
vC40	kC40_1	lin	0.0236	0.0236	0.0236	0
vC40	kC40_2	lin	25.0	25.0	25.0	0
vC40	kC40_3	lin	10.0	10.0	10.0	0
vC41	kC41_1	lin	0.000708	0.000708	0.000708	0
vC42	kC42_1	lin	0.000354	0.000354	0.000354	0
vC43	kC43_1	lin	0.0	0.0	0.0	0
vC44	kC44_1	lin	9.44e-06	9.44e-06	9.44e-06	0
vC44	kC44_2	lin	200.0	200.0	200.0	0
vC45	kC45_1	lin	0.000472	0.000472	0.000472	0
vC46	kC46_1	lin	1.18	1.18	1.18	0
vC46	kC46_2	lin	110.0	110.0	110.0	0
vC46	kC46_3	lin	200.0	200.0	200.0	0
vC47	kC47_1	lin	2.36e-05	2.36e-05	2.36e-05	0
vC48	kC48_1	lin	0.00874	0.00874	0.00874	0
vC48	kC48_2	lin	50.0	50.0	50.0	0
vC48	kC48_3	lin	10.0	10.0	10.0	0
vC49	kC49_1	lin	0.00944	0.00944	0.00944	0
vC49	kC49_2	lin	10.0	10.0	10.0	0
vC50	kC50_1	lin	7.08e-06	7.08e-06	7.08e-06	0
vC51	kC51_1	lin	0.00059	0.00059	0.00059	0
vC52	kC52_1	lin	0.472	0.472	0.472	0
vC52	kC52_2	lin	50.0	50.0	50.0	0
vC53	kC53_1	lin	0.0472	0.0472	0.0472	0
vC53	kC53_2	lin	50.0	50.0	50.0	0
vC54	kC54_1	lin	2.36	2.36	2.36	0
vC54	kC54_2	lin	10.0	10.0	10.0	0
vC54	kC54_3	lin	10.0	10.0	10.0	0
vC55	kC55_1	lin	4.72e-05	4.72e-05	4.72e-05	0
vC56	kC56_1	lin	0.0378	0.0378	0.0378	0
vC56	kC56_2	lin	1.0	1.0	1.0	0
vC57	kC57_1	lin	0.59	0.59	0.59	0
vC57	kC57_2	lin	1.0	1.0	1.0	0
vC58	kC58_1	lin	0.000944	0.000944	0.000944	0
vC59	kC59_1	lin	0.0	0.0	0.0	0
vC60	kC60_1	lin	0.000472	0.000472	0.000472	0
vC61	kC61_1	lin	0.0	0.0	0.0	0
vC62	kC62_1	lin	0.472	0.472	0.472	0
vC62	kC62_2	lin	1.0	1.0	1.0	0
vC62	kC62_3	lin	0.01	0.01	0.01	0
vC62	kC62_4	lin	10.0	10.0	10.0	0
vC63	kC63_1	lin	0.0189	0.0189	0.0189	0
vC63	kC63_2	lin	20.0	20.0	20.0	0
vC63	kC63_3	lin	10.0	10.0	10.0	0
vC64	kC64_1	lin	0.000708	0.000708	0.000708	0
vC65	kC65_1	lin	0.000354	0.000354	0.000354	0
vC66	kC66_1	lin	0.0	0.0	0.0	0
vC67	kC67_1	lin	1.18e-05	1.18e-05	1.18e-05	0
vC67	kC67_2	lin	50.0	50.0	50.0	0
vC68	kC68_1	lin	0.000472	0.000472	0.000472	0
vC69	kC69_1	lin	0.0283	0.0283	0.0283	0
vC69	kC69_2	lin	0.5	0.5	0.5	0
vC69	kC69_3	lin	20.0	20.0	20.0	0
vC69	kC69_4	lin	10.0	10.0	10.0	0
vC70	kC70_1	lin	2.36e-05	2.36e-05	2.36e-05	0
vC71	kC71_1	lin	0.00992	0.00992	0.00992	0
vC71	kC71_2	lin	50.0	50.0	50.0	0
vC71	kC71_3	lin	10.0	10.0	10.0	0
vC72	kC72_1	lin	0.0184	0.0184	0.0184	0
vC72	kC72_2	lin	10.0	10.0	10.0	0
vC73	kC73_1	lin	5.67e-06	5.67e-06	5.67e-06	0
vC74	kC74_1	lin	0.000944	0.000944	0.000944	0
vC75	kC75_1	lin	0.0	0.0	0.0	0
vC76	kC76_1	lin	0.0378	0.0378	0.0378	0
vC76	kC76_2	lin	10.0	10.0	10.0	0
vC77	kC77_1	lin	0.331	0.331	0.331	0
vC77	kC77_2	lin	10.0	10.0	10.0	0
vC78	kC78_1	lin	0.000661	0.000661	0.000661	0
vC79	kC79_1	lin	0.000236	0.000236	0.000236	0
vC80	kC80_1	lin	0.0	0.0	0.0	0
vC81	kC81_1	lin	0.472	0.472	0.472	0
vC81	kC81_2	lin	1.0	1.0	1.0	0
vC81	kC81_3	lin	0.01	0.01	0.01	0
vC81	kC81_4	lin	10.0	10.0	10.0	0
vC82	kC82_1	lin	0.0236	0.0236	0.0236	0
vC82	kC82_2	lin	11.0	11.0	11.0	0
vC82	kC82_3	lin	10.0	10.0	10.0	0
vC83	kC83_1	lin	0.000944	0.000944	0.000944	0
vC84	kC84_1	lin	0.000472	0.000472	0.000472	0
vC85	kC85_1	lin	0.0	0.0	0.0	0
vC86	kC86_1	lin	0.00567	0.00567	0.00567	0
vC86	kC86_2	lin	75.0	75.0	75.0	0
vC86	kC86_3	lin	10.0	10.0	10.0	0
vC87	kC87_1	lin	0.472	0.472	0.472	0
vC87	kC87_2	lin	10.0	10.0	10.0	0
vC88	kC88_1	lin	0.000472	0.000472	0.000472	0
vC89	kC89_1	lin	0.000944	0.000944	0.000944	0
vC90	kC90_1	lin	0.0189	0.0189	0.0189	0
vC90	kC90_2	lin	50.0	50.0	50.0	0
vC90	kC90_3	lin	50.0	50.0	50.0	0
vC91	kC91_1	lin	0.0472	0.0472	0.0472	0
vC91	kC91_2	lin	50.0	50.0	50.0	0
vC92	kC92_1	lin	2.36e-05	2.36e-05	2.36e-05	0
vC93	kC93_1	lin	0.0	0.0	0.0	0
vC94	kC94_1	lin	0.0	0.0	0.0	0
vC95	kC95_1	lin	0.000283	0.000283	0.000283	0
vC96	kC96_1	lin	1.42e-06	1.42e-06	1.42e-06	0
vC97	kC97_1	lin	0.000236	0.000236	0.000236	0
vC98	kC98_1	lin	1.89e-06	1.89e-06	1.89e-06	0
vC99	kC99_1	lin	0.000472	0.000472	0.000472	0
vC100	kC100_1	lin	1.42e-06	1.42e-06	1.42e-06	0
vC101	kC101_1	lin	0.00059	0.00059	0.00059	0
vC102	kC102_1	lin	1.13e-06	1.13e-06	1.13e-06	0
vC103	kC103_1	lin	0.000944	0.000944	0.000944	0
vC104	kC104_1	lin	0.00029	0.00029	0.00029	0
vA1	kA1_1	lin	0.00126	0.00126	0.00126	0
vA2	kA2_1	lin	0.001	0.001	0.001	0
vA3	kA3_1	lin	1e-06	1e-06	1e-06	0
vA4	kA4_1	lin	0.00316	0.00316	0.00316	0
vA5	kA5_1	lin	0.001	0.001	0.001	0
vA6	kA6_1	lin	0.00316	0.00316	0.00316	0
vA7	kA7_1	lin	0.001	0.001	0.001	0
vA8	kA8_1	lin	1.0	1.0	1.0	0
vA9	kA9_1	lin	0.00316	0.00316	0.00316	0
vA10	kA10_1	lin	0.001	0.001	0.001	0
vA11	kA11_1	lin	0.000316	0.000316	0.000316	0
vA12	kA12_1	lin	0.001	0.001	0.001	0
vA13	kA13_1	lin	0.001	0.001	0.001	0
vA14	kA14_1	lin	3.16e-06	3.16e-06	3.16e-06	0
vA15	kA15_1	lin	0.001	0.001	0.001	0
vA16	kA16_1	lin	1.0	1.0	1.0	0
vA17	kA17_1	lin	9.49e-06	9.49e-06	9.49e-06	0
vA18	kA18_1	lin	0.001	0.001	0.001	0
vA19	kA19_1	lin	1.0	1.0	1.0	0
vA20	kA20_1	lin	0.00632	0.00632	0.00632	0
vA21	kA21_1	lin	0.001	0.001	0.001	0
vA22	kA22_1	lin	0.1	0.1	0.1	0
vA23	kA23_1	lin	3.16e-05	3.16e-05	3.16e-05	0
vA24	kA24_1	lin	0.01	0.01	0.01	0
vA25	kA25_1	lin	1.0	1.0	1.0	0
vA26	kA26_1	lin	3.16e-06	3.16e-06	3.16e-06	0
vA27	kA27_1	lin	0.001	0.001	0.001	0
vA28	kA28_1	lin	0.0001	0.0001	0.0001	0
vA29	kA29_1	lin	0.00316	0.00316	0.00316	0
vA30	kA30_1	lin	0.001	0.001	0.001	0
vA31	kA31_1	lin	0.000316	0.000316	0.000316	0
vA32	kA32_1	lin	0.001	0.001	0.001	0
vA33	kA33_1	lin	1.0	1.0	1.0	0
vA34	kA34_1	lin	0.01	0.01	0.01	0
vA35	kA35_1	lin	0.01	0.01	0.01	0
vA36	kA36_1	lin	0.00316	0.00316	0.00316	0
vA37	kA37_1	lin	0.001	0.001	0.001	0
vA38	kA38_1	lin	316.0	316.0	316.0	0
vA39	kA39_1	lin	10.0	10.0	10.0	0
vA40	kA40_1	lin	0.00316	0.00316	0.00316	0
vA41	kA41_1	lin	0.001	0.001	0.001	0
vA42	kA42_1	lin	316.0	316.0	316.0	0
vA43	kA43_1	lin	10.0	10.0	10.0	0
vA44	kA44_1	lin	0.00316	0.00316	0.00316	0
vA45	kA45_1	lin	0.001	0.001	0.001	0
vA46	kA46_1	lin	0.00316	0.00316	0.00316	0
vA47	kA47_1	lin	0.001	0.001	0.001	0
vA48	kA48_1	lin	1.0	1.0	1.0	0
vA49	kA49_1	lin	0.00632	0.00632	0.00632	0
vA50	kA50_1	lin	1.0	1.0	1.0	0
vA51	kA51_1	lin	0.1	0.1	0.1	0
vA52	kA52_1	lin	0.00632	0.00632	0.00632	0
vA53	kA53_1	lin	1.0	1.0	1.0	0
vA54	kA54_1	lin	0.1	0.1	0.1	0
vA55	kA55_1	lin	0.01	0.01	0.01	0
vA56	kA56_1	lin	0.01	0.01	0.01	0
vA57	kA57_1	lin	0.00158	0.00158	0.00158	0
vA58	kA58_1	lin	0.001	0.001	0.001	0
vA59	kA59_1	lin	1.0	1.0	1.0	0
vA60	kA60_1	lin	0.000158	0.000158	0.000158	0
vA61	kA61_1	lin	0.001	0.001	0.001	0
vA62	kA62_1	lin	1.58e-05	1.58e-05	1.58e-05	0
vA63	kA63_1	lin	0.001	0.001	0.001	0
vA64	kA64_1	lin	0.0001	0.0001	0.0001	0
vA65	kA65_1	lin	0.01	0.01	0.01	0
vA66	kA66_1	lin	0.01	0.01	0.01	0
vA67	kA67_1	lin	0.00632	0.00632	0.00632	0
vA68	kA68_1	lin	0.001	0.001	0.001	0
vA69	kA69_1	lin	0.0221	0.0221	0.0221	0
vA70	kA70_1	lin	0.001	0.001	0.001	0
vA71	kA71_1	lin	0.00316	0.00316	0.00316	0
vA72	kA72_1	lin	0.001	0.001	0.001	0
vA73	kA73_1	lin	0.00316	0.00316	0.00316	0
vA74	kA74_1	lin	0.001	0.001	0.001	0
vA75	kA75_1	lin	0.00316	0.00316	0.00316	0
vA76	kA76_1	lin	0.001	0.001	0.001	0
vA77	kA77_1	lin	1.58e-08	1.58e-08	1.58e-08	0
vA78	kA78_1	lin	0.001	0.001	0.001	0
vA79	kA79_1	lin	1.0	1.0	1.0	0
vA80	kA80_1	lin	0.00316	0.00316	0.00316	0
vA81	kA81_1	lin	0.001	0.001	0.001	0
vA82	kA82_1	lin	0.01	0.01	0.01	0
vA83	kA83_1	lin	0.01	0.01	0.01	0
vA84	kA84_1	lin	0.01	0.01	0.01	0
vA85	kA85_1	lin	0.001	0.001	0.001	0
vA86	kA86_1	lin	0.1	0.1	0.1	0
vA87	kA87_1	lin	1e-09	1e-09	1e-09	0
vR1	kR1_1	lin	0.001	0.001	0.001	0
vR2	kR2_1	lin	0.001	0.001	0.001	0
vR3	kR3_1	lin	0.01	0.01	0.01	0
vR4	kR4_1	lin	0.001	0.001	0.001	0
vR5	kR5_1	lin	0.01	0.01	0.01	0
vR6	kR6_1	lin	0.01	0.01	0.01	0
vR7	kR7_1	lin	0.001	0.001	0.001	0
vR8	kR8_1	lin	0.02	0.02	0.02	0
vR9	kR9_1	lin	0.01	0.01	0.01	0
vR10	kR10_1	lin	0.01	0.01	0.01	0
vR11	kR11_1	lin	0.01	0.01	0.01	0
vR12	kR12_1	lin	0.001	0.001	0.001	0
vR13	kR13_1	lin	0.001	0.001	0.001	0
vR14	kR14_1	lin	0.01	0.01	0.01	0
vR15	kR15_1	lin	0.01	0.01	0.01	0
vR16	kR16_1	lin	0.01	0.01	0.01	0
vR17	kR17_1	lin	0.01	0.01	0.01	0
vR18	kR18_1	lin	0.01	0.01	0.01	0
vR19	kR19_1	lin	0.01	0.01	0.01	0
vR20	kR20_1	lin	0.01	0.01	0.01	0
vR21	kR21_1	lin	0.001	0.001	0.001	0
vR22	kR22_1	lin	0.01	0.01	0.01	0
vR23	kR23_1	lin	0.01	0.01	0.01	0
vR24	kR24_1	lin	0.01	0.01	0.01	0
vR25	kR25_1	lin	0.001	0.001	0.001	0
vR26	kR26_1	lin	0.001	0.001	0.001	0
vR27	kR27_1	lin	0.01	0.01	0.01	0
vR28	kR28_1	lin	0.01	0.01	0.01	0
vR29	kR29_1	lin	0.01	0.01	0.01	0
vR30	kR30_1	lin	0.01	0.01	0.01	0
vR31	kR31_1	lin	0.001	0.001	0.001	0
vR32	kR32_1	lin	0.01	0.01	0.01	0
vR33	kR33_1	lin	0.01	0.01	0.01	0
vR34	kR34_1	lin	0.01	0.01	0.01	0
vR35	kR35_1	lin	0.001	0.001	0.001	0
vR36	kR36_1	lin	0.02	0.02	0.02	0
vR37	kR37_1	lin	0.01	0.01	0.01	0
vR38	kR38_1	lin	0.01	0.01	0.01	0
vR39	kR39_1	lin	0.01	0.01	0.01	0
vR40	kR40_1	lin	0.01	0.01	0.01	0
vR41	kR41_1	lin	0.01	0.01	0.01	0
vR42	kR42_1	lin	0.01	0.01	0.01	0
vR43	kR43_1	lin	0.001	0.001	0.001	0
vR44	kR44_1	lin	0.01	0.01	0.01	0
vR45	kR45_1	lin	0.01	0.01	0.01	0
vR46	kR46_1	lin	0.01	0.01	0.01	0
vR47	kR47_1	lin	0.001	0.001	0.001	0
vR48	kR48_1	lin	0.001	0.001	0.001	0
vR49	kR49_1	lin	0.01	0.01	0.01	0
vR50	kR50_1	lin	0.01	0.01	0.01	0
vR51	kR51_1	lin	0.01	0.01	0.01	0
vR52	kR52_1	lin	0.01	0.01	0.01	0
vR53	kR53_1	lin	0.001	0.001	0.001	0
vR54	kR54_1	lin	0.01	0.01	0.01	0
vR55	kR55_1	lin	0.01	0.01	0.01	0
vR56	kR56_1	lin	0.01	0.01	0.01	0
vR57	kR57_1	lin	0.001	0.001	0.001	0
vR58	kR58_1	lin	0.01	0.01	0.01	0
vR59	kR59_1	lin	0.01	0.01	0.01	0
vR60	kR60_1	lin	0.01	0.01	0.01	0
vR61	kR61_1	lin	0.01	0.01	0.01	0
vR62	kR62_1	lin	0.01	0.01	0.01	0
vR63	kR63_1	lin	0.001	0.001	0.001	0
vR64	kR64_1	lin	0.02	0.02	0.02	0
vR65	kR65_1	lin	0.01	0.01	0.01	0
vR66	kR66_1	lin	0.01	0.01	0.01	0
vR67	kR67_1	lin	0.001	0.001	0.001	0
vR68	kR68_1	lin	0.1	0.1	0.1	0
vR69	kR69_1	lin	0.001	0.001	0.001	0
vR70	kR70_1	lin	0.1	0.1	0.1	0
vR71	kR71_1	lin	0.001	0.001	0.001	0
vR72	kR72_1	lin	0.1	0.1	0.1	0
vR73	kR73_1	lin	0.05	0.05	0.05	0
vR74	kR74_1	lin	0.0016	0.0016	0.0016	0
vR75	kR75_1	lin	0.01	0.01	0.01	0
vR76	kR76_1	lin	0.01	0.01	0.01	0
vR77	kR77_1	lin	0.05	0.05	0.05	0
vR78	kR78_1	lin	0.0032	0.0032	0.0032	0
vR79	kR79_1	lin	0.01	0.01	0.01	0
vR80	kR80_1	lin	0.01	0.01	0.01	0
vR81	kR81_1	lin	0.05	0.05	0.05	0
vR82	kR82_1	lin	0.05	0.05	0.05	0
vR83	kR83_1	lin	0.01	0.01	0.01	0
vR84	kR84_1	lin	0.0001	0.0001	0.0001	0
vR85	kR85_1	lin	2.0	2.0	2.0	0
vR86	kR86_1	lin	0.001	0.001	0.001	0
vR87	kR87_1	lin	0.001	0.001	0.001	0
vR88	kR88_1	lin	2e-05	2e-05	2e-05	0
vR89	kR89_1	lin	0.01	0.01	0.01	0
vR90	kR90_1	lin	0.001	0.001	0.001	0
vR91	kR91_1	lin	0.004	0.004	0.004	0
vR92	kR92_1	lin	0.001	0.001	0.001	0
vR93	kR93_1	lin	0.001	0.001	0.001	0
vR94	kR94_1	lin	0.01	0.01	0.01	0
vR95	kR95_1	lin	0.01	0.01	0.01	0
vR96	kR96_1	lin	0.0	0.0	0.0	0
vR97	kR97_1	lin	0.01	0.01	0.01	0
vR98	kR98_1	lin	0.0	0.0	0.0	0
vR99	kR99_1	lin	0.1	0.1	0.1	0
vR100	kR100_1	lin	1.0	1.0	1.0	0
vR101	kR101_1	lin	0.1	0.1	0.1	0
vR102	kR102_1	lin	1.0	1.0	1.0	0
vR103	kR103_1	lin	0.1	0.1	0.1	0
vR104	kR104_1	lin	1.0	1.0	1.0	0
vR105	kR105_1	lin	0.001	0.001	0.001	0
vR106	kR106_1	lin	1.0	1.0	1.0	0
vR107	kR107_1	lin	0.001	0.001	0.001	0
vR108	kR108_1	lin	1.0	1.0	1.0	0
vR109	kR109_1	lin	0.001	0.001	0.001	0
vR110	kR110_1	lin	1.0	1.0	1.0	0
vR111	kR111_1	lin	0.001	0.001	0.001	0
vR112	kR112_1	lin	1.0	1.0	1.0	0
vR113	kR113_1	lin	0.001	0.001	0.001	0
vR114	kR114_1	lin	1.0	1.0	1.0	0
vR115	kR115_1	lin	0.001	0.001	0.001	0
vR116	kR116_1	lin	1.0	1.0	1.0	0
vR117	kR117_1	lin	0.001	0.001	0.001	0
vR118	kR118_1	lin	1.0	1.0	1.0	0
vR119	kR119_1	lin	0.001	0.001	0.001	0
vR120	kR120_1	lin	1.0	1.0	1.0	0
vR121	kR121_1	lin	0.001	0.001	0.001	0
vR122	kR122_1	lin	1.0	1.0	1.0	0
vR123	kR123_1	lin	0.002	0.002	0.002	0
vR124	kR124_1	lin	0.001	0.001	0.001	0
vR125	kR125_1	lin	0.001	0.001	0.001	0
vR126	kR126_1	lin	0.001	0.001	0.001	0
vR127	kR127_1	lin	0.001	0.001	0.001	0
vR128	kR128_1	lin	0.001	0.001	0.001	0
vR129	kR129_1	lin	0.001	0.001	0.001	0
vR130	kR130_1	lin	0.001	0.001	0.001	0
vR131	kR131_1	lin	0.001	0.001	0.001	0
vR132	kR132_1	lin	0.001	0.001	0.001	0
vR133	kR133_1	lin	0.001	0.001	0.001	0
vR134	kR134_1	lin	0.001	0.001	0.001	0
vR135	kR135_1	lin	0.001	0.001	0.001	0
vR136	kR136_1	lin	0.001	0.001	0.001	0
vR137	kR137_1	lin	0.001	0.001	0.001	0
vR138	kR138_1	lin	0.001	0.001	0.001	0
vR139	kR139_1	lin	0.002	0.002	0.002	0
vR140	kR140_1	lin	0.001	0.001	0.001	0
vR141	kR141_1	lin	0.002	0.002	0.002	0
vR142	kR142_1	lin	0.001	0.001	0.001	0
vR143	kR143_1	lin	0.001	0.001	0.001	0
vR144	kR144_1	lin	1.0	1.0	1.0	0
vR145	kR145_1	lin	0.1	0.1	0.1	0
vR146	kR146_1	lin	0.0016	0.0016	0.0016	0
vR147	kR147_1	lin	0.001	0.001	0.001	0
vR148	kR148_1	lin	1.0	1.0	1.0	0
vR149	kR149_1	lin	0.002	0.002	0.002	0
vR150	kR150_1	lin	2e-05	2e-05	2e-05	0
vR151	kR151_1	lin	0.000347	0.000347	0.000347	0
vR152	kR152_1	lin	3.12e-05	3.12e-05	3.12e-05	0
vR153	kR153_1	lin	0.000347	0.000347	0.000347	0
vR154	kR154_1	lin	0.0031	0.0031	0.0031	0
vR155	kR155_1	lin	9.8e-05	9.8e-05	9.8e-05	0
vR156	kR156_1	lin	0.0031	0.0031	0.0031	0
vR157	kR157_1	lin	5.58e-06	5.58e-06	5.58e-06	0
vR158	kR158_1	lin	0.01	0.01	0.01	0
vRP1_1	kRP1_1_1	lin	1.0	1.0	1.0	0
vRP1_2	kRP1_2_1	lin	1.0	1.0	1.0	0
vRP1_3	kRP1_3_1	lin	1.0	1.0	1.0	0
vRP1_4	kRP1_4_1	lin	1.0	1.0	1.0	0
vRP1_5	kRP1_5_1	lin	1.0	1.0	1.0	0
vRP1_6	kRP1_6_1	lin	1.0	1.0	1.0	0
vRP1_7	kRP1_7_1	lin	1.0	1.0	1.0	0
vRP1_8	kRP1_8_1	lin	1.0	1.0	1.0	0
vRP1_9	kRP1_9_1	lin	1.0	1.0	1.0	0
vRP1_10	kRP1_10_1	lin	1.0	1.0	1.0	0
vRP1_11	kRP1_11_1	lin	1.0	1.0	1.0	0
vRP1_12	kRP1_12_1	lin	1.0	1.0	1.0	0
vRP1_13	kRP1_13_1	lin	1.0	1.0	1.0	0
vRP1_14	kRP1_14_1	lin	1.0	1.0	1.0	0
vRP1_15	kRP1_15_1	lin	1.0	1.0	1.0	0
vRP1_16	kRP1_16_1	lin	1.0	1.0	1.0	0
vRP1_17	kRP1_17_1	lin	1.0	1.0	1.0	0
vRP1_18	kRP1_18_1	lin	1.0	1.0	1.0	0
vRP1_19	kRP1_19_1	lin	1.0	1.0	1.0	0
vRP1_20	kRP1_20_1	lin	1.0	1.0	1.0	0
vRP1_21	kRP1_21_1	lin	1.0	1.0	1.0	0
vRP1_22	kRP1_22_1	lin	1.0	1.0	1.0	0
vRP1_23	kRP1_23_1	lin	1.0	1.0	1.0	0
vRP1_24	kRP1_24_1	lin	1.0	1.0	1.0	0
vRP1_25	kRP1_25_1	lin	1.0	1.0	1.0	0
vRP1_26	kRP1_26_1	lin	1.0	1.0	1.0	0
vRP1_27	kRP1_27_1	lin	1.0	1.0	1.0	0
vRP1_28	kRP1_28_1	lin	1.0	1.0	1.0	0
vRP1_29	kRP1_29_1	lin	1.0	1.0	1.0	0
vRP2_1	kRP2_1_1	lin	1.0	1.0	1.0	0
vRP2_2	kRP2_2_1	lin	1.0	1.0	1.0	0
vRP2_3	kRP2_3_1	lin	1.0	1.0	1.0	0
vRP2_4	kRP2_4_1	lin	1.0	1.0	1.0	0
vRP2_5	kRP2_5_1	lin	1.0	1.0	1.0	0
vRP2_6	kRP2_6_1	lin	1.0	1.0	1.0	0
vRP2_7	kRP2_7_1	lin	1.0	1.0	1.0	0
vRP2_8	kRP2_8_1	lin	1.0	1.0	1.0	0
vRP2_9	kRP2_9_1	lin	1.0	1.0	1.0	0
vRP2_10	kRP2_10_1	lin	1.0	1.0	1.0	0
vRP2_11	kRP2_11_1	lin	1.0	1.0	1.0	0
vRP2_12	kRP2_12_1	lin	1.0	1.0	1.0	0
vRP2_13	kRP2_13_1	lin	1.0	1.0	1.0	0
vRP2_14	kRP2_14_1	lin	1.0	1.0	1.0	0
vRP2_15	kRP2_15_1	lin	1.0	1.0	1.0	0
vRP2_16	kRP2_16_1	lin	1.0	1.0	1.0	0
vRP2_17	kRP2_17_1	lin	1.0	1.0	1.0	0
vRP2_18	kRP2_18_1	lin	1.0	1.0	1.0	0
vRP2_19	kRP2_19_1	lin	1.0	1.0	1.0	0
