speciesId	compartment	initialConcentration (nM)	solver
cyt_prot_in__EGF_1__p_EGFR_1__EGF_1__p_EGFR_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__p_ERBB3_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__NRG1_1__p_ERBB3_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__p_ERBB4_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__NRG1_1__p_ERBB4_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_ERBB2_1__NRG1_1__p_ERBB3_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_EGFR_1__NRG1_1__p_ERBB3_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__NRG1_1__p_ERBB3_1__p_ERBB4_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__NRG1_1__p_ERBB3_1__NRG1_1__p_ERBB4_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_ERBB2_1__NRG1_1__p_ERBB4_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_EGFR_1__NRG1_1__p_ERBB4_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_ERBB3_1__NRG1_1__p_ERBB4_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__NRG1_1__p_ERBB4_1__p_ERBB4_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__NRG1_1__p_ERBB4_1__NRG1_1__p_ERBB4_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__HGF_1__p_MET_1__p_MET_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__HGF_1__p_MET_1__HGF_1__p_MET_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__PDGFB_1__p_PGFRB__PDGFB_1__p_PGFRB_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__PDGFB_1__p_PGFRB__p_PGFRB_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__FGF__p_FGFR__FGF__p_FGFR_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__FGF__p_FGFR__p_FGFR_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__IGF__p_IGF1R_1__p_IGF1R_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__INS_1__p_INSR_1__p_INSR_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__IGF__p_IGF1R_1__p_IGF1R_1__IGF_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__INS_1__p_INSR_1__p_INSR_1__INS_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__IGF__p_IGF1R_1__p_IGF1R_1__IRS_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__INS_1__p_INSR_1__p_INSR_1__IRS_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__IGF__p_IGF1R_1__p_IGF1R_1__IGF__IRS_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__INS_1__p_INSR_1__p_INSR_1__INS_1__IRS_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__p_ERBB2_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__p_EGFR_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__EGF_1__p_EGFR_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__p_ERBB3_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_ERBB2_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_EGFR_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__NRG1_1__p_ERBB3_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__NRG1_1__p_ERBB3_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_ERBB2_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_EGFR_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_ERBB3_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__NRG1_1__p_ERBB4_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__NRG1_1__p_ERBB4_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__HGF_1__p_MET_1__p_MET_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__HGF_1__p_MET_1__HGF_1__p_MET_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PDGFB_1__PGFRB__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PGFRB__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__FGF__FGFR__FGF__FGFR__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__FGF__FGFR__FGFR__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__IGF__p_IGF1R_1__p_IGF1R_1__IRS__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__INS_1__p_INSR_1__p_INSR_1__IRS__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__IGF__p_IGF1R_1__p_IGF1R_1__IGF__IRS__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__INS_1__p_INSR_1__p_INSR_1__INS_1__IRS__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__p_ERBB2_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__p_EGFR_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__EGF_1__p_EGFR_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__p_ERBB3_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__EGF_1__p_EGFR_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_ERBB2_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_EGFR_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__NRG1_1__p_ERBB3_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__NRG1_1__p_ERBB3_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_ERBB2_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_EGFR_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__p_ERBB3_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__NRG1_1__p_ERBB4_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__NRG1_1__p_ERBB4_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__HGF_1__p_MET_1__p_MET_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot_in__HGF_1__p_MET_1__HGF_1__p_MET_1__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__PDGFB_1__PGFRB__PDGFB_1__PGFRB__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__PDGFB_1__PGFRB__PGFRB__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__FGF__FGFR__FGF__FGFR__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__FGF__FGFR__FGFR__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__IGF__p_IGF1R_1__p_IGF1R_1__IRS__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__INS_1__p_INSR_1__p_INSR_1__IRS__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__IGF__p_IGF1R_1__p_IGF1R_1__IGF__IRS__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__INS_1__p_INSR_1__p_INSR_1__INS_1__IRS__GRB2__SOS1_1_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_ERBB2_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_EGFR_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__EGF_1__p_EGFR_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_ERBB3_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__NRG1_1__p_ERBB3_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_ERBB4_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__NRG1_1__p_ERBB4_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_ERBB2_1__NRG1_1__p_ERBB3_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_EGFR_1__NRG1_1__p_ERBB3_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB3_1__p_ERBB4_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB3_1__NRG1_1__p_ERBB4_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_ERBB2_1__NRG1_1__p_ERBB4_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_EGFR_1__NRG1_1__p_ERBB4_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_ERBB3_1__NRG1_1__p_ERBB4_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB4_1__p_ERBB4_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB4_1__NRG1_1__p_ERBB4_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__HGF_1__p_MET_1__p_MET_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__HGF_1__p_MET_1__HGF_1__p_MET_1__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PDGFB_1__PGFRB__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PGFRB__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__FGF__FGFR__FGF__FGFR__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__FGF__FGFR__FGFR__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__IGF__p_IGF1R_1__p_IGF1R_1__IRS__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__INS_1__p_INSR_1__p_INSR_1__IRS__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__IGF__p_IGF1R_1__p_IGF1R_1__IGF__IRS__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__INS_1__p_INSR_1__p_INSR_1__INS_1__IRS__PLCG_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_ERBB2_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_EGFR_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__EGF_1__p_EGFR_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_ERBB3_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__NRG1_1__p_ERBB3_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_ERBB4_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__NRG1_1__p_ERBB4_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_ERBB2_1__NRG1_1__p_ERBB3_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_EGFR_1__NRG1_1__p_ERBB3_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB3_1__p_ERBB4_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB3_1__NRG1_1__p_ERBB4_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_ERBB2_1__NRG1_1__p_ERBB4_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_EGFR_1__NRG1_1__p_ERBB4_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_ERBB3_1__NRG1_1__p_ERBB4_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB4_1__p_ERBB4_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB4_1__NRG1_1__p_ERBB4_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__HGF_1__p_MET_1__p_MET_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__HGF_1__p_MET_1__HGF_1__p_MET_1__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PDGFB_1__PGFRB__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PGFRB__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__FGF__FGFR__FGF__FGFR__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__FGF__FGFR__FGFR__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__IGF__p_IGF1R_1__p_IGF1R_1__IRS__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__INS_1__p_INSR_1__p_INSR_1__IRS__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__IGF__p_IGF1R_1__p_IGF1R_1__IGF__IRS__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__INS_1__p_INSR_1__p_INSR_1__INS_1__IRS__PIK3C__PIK3R_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__p_ERBB2_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__p_EGFR_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__EGF_1__p_EGFR_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__p_ERBB3_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__NRG1_1__p_ERBB3_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__p_ERBB4_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__EGF_1__p_EGFR_1__NRG1_1__p_ERBB4_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_ERBB2_1__NRG1_1__p_ERBB3_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_EGFR_1__NRG1_1__p_ERBB3_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__NRG1_1__p_ERBB3_1__p_ERBB4_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__NRG1_1__p_ERBB3_1__NRG1_1__p_ERBB4_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_ERBB2_1__NRG1_1__p_ERBB4_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_EGFR_1__NRG1_1__p_ERBB4_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__p_ERBB3_1__NRG1_1__p_ERBB4_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__NRG1_1__p_ERBB4_1__p_ERBB4_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__NRG1_1__p_ERBB4_1__NRG1_1__p_ERBB4_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__HGF_1__p_MET_1__p_MET_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_prot__HGF_1__p_MET_1__HGF_1__p_MET_1__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PDGFB_1__PGFRB__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PGFRB__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__FGF__FGFR__FGF__FGFR__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__FGF__FGFR__FGFR__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__IGF__p_IGF1R_1__p_IGF1R_1__IRS__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__INS_1__p_INSR_1__p_INSR_1__IRS__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__IGF__p_IGF1R_1__p_IGF1R_1__IGF__IRS__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__INS_1__p_INSR_1__p_INSR_1__INS_1__IRS__P3C2A_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__EGF_1__p_EGFR_1__p_ERBB2_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__EGF_1__p_EGFR_1__p_EGFR_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__EGF_1__p_EGFR_1__EGF_1__p_EGFR_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__EGF_1__p_EGFR_1__p_ERBB3_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__EGF_1__p_EGFR_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__EGF_1__p_EGFR_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__EGF_1__p_EGFR_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__p_ERBB2_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__p_EGFR_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__NRG1_1__p_ERBB3_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__NRG1_1__p_ERBB3_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__p_ERBB2_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__p_EGFR_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__p_ERBB3_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__NRG1_1__p_ERBB4_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__NRG1_1__p_ERBB4_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__HGF_1__p_MET_1__p_MET_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__HGF_1__p_MET_1__HGF_1__p_MET_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__PDGFB_1__PGFRB__PDGFB_1__PGFRB__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__PDGFB_1__PGFRB__PGFRB__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__FGF__FGFR__FGF__FGFR__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__FGF__FGFR__FGFR__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__IGF__p_IGF1R_1__p_IGF1R_1__IRS__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__INS_1__p_INSR_1__p_INSR_1__IRS__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__IGF__p_IGF1R_1__p_IGF1R_1__IGF__IRS__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong_in__INS_1__p_INSR_1__p_INSR_1__INS_1__IRS__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_ERBB2_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_EGFR_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__EGF_1__p_EGFR_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_ERBB3_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__EGF_1__p_EGFR_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_ERBB2_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_EGFR_1__NRG1_1__p_ERBB3_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB3_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB3_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_ERBB2_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_EGFR_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__p_ERBB3_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB4_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__NRG1_1__p_ERBB4_1__NRG1_1__p_ERBB4_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__HGF_1__p_MET_1__p_MET_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__HGF_1__p_MET_1__HGF_1__p_MET_1__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PDGFB_1__PGFRB__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__PDGFB_1__PGFRB__PGFRB__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
cyt_cong__FGF__FGFR__FGF__FGFR__GRB2__SOS1_1__RAS__GDP_	Cytoplasm	0.000000000000000	Deterministic
